timestamp,tx,ty,tz,roll,pitch,yaw,speed
389.518671,8.318964,2.523072,10.840425,-143.066762,18.380765,-115.794247,0.048114
389.552004,8.321577,2.522624,10.842019,-142.894946,18.445232,-115.228375,0.092799
389.585336,8.323434,2.523535,10.841294,-142.825278,18.702000,-114.960964,0.065750
389.618669,8.324741,2.524391,10.841057,-142.753313,18.883492,-114.730284,0.047413
389.652002,8.326211,2.525175,10.840106,-142.568204,18.876094,-114.425851,0.057543
389.685334,8.328757,2.524218,10.840320,-142.546683,18.851972,-114.100767,0.081863
389.718667,8.331349,2.523910,10.839099,-142.472147,18.937315,-113.807917,0.086452
389.752000,8.333315,2.523567,10.836661,-142.849561,19.247686,-113.641749,0.094502
389.785333,8.335011,2.523232,10.834336,-143.304055,19.551996,-113.671231,0.086913
389.818666,8.337626,2.522942,10.832459,-143.387402,19.732339,-113.738962,0.096956
389.851998,8.340629,2.521746,10.828895,-143.604942,19.983911,-113.843348,0.144371
389.885331,8.342653,2.521191,10.825654,-144.041900,20.204839,-114.138535,0.115835
389.918664,8.344986,2.520926,10.822563,-144.109750,20.316608,-114.257815,0.116444
389.951997,8.349533,2.520175,10.818112,-144.330836,20.361520,-114.091632,0.192212
389.985329,8.352929,2.520362,10.813728,-145.127444,20.114646,-113.914464,0.166467
390.018662,8.357100,2.521662,10.807761,-145.650446,20.072936,-113.824238,0.221871
390.051995,8.359681,2.521854,10.803752,-145.668376,20.128552,-113.744447,0.143157
390.085328,8.361520,2.521931,10.800617,-145.735453,20.195137,-113.776328,0.109051
390.118660,8.363445,2.521638,10.799141,-145.625011,20.149698,-113.675333,0.073319
390.151993,8.364197,2.523804,10.795547,-144.879480,19.923283,-113.642237,0.127870
390.185343,8.367297,2.524233,10.791642,-144.865155,20.048275,-113.492930,0.150069
390.218659,8.369628,2.524654,10.789288,-144.739825,20.062701,-113.199242,0.100246
390.251991,8.371363,2.526420,10.786091,-144.256527,19.989594,-112.821153,0.121296
390.285324,8.373758,2.527412,10.782061,-144.270097,20.096563,-112.517976,0.143771
390.318657,8.376185,2.527750,10.779717,-144.336167,20.224924,-112.171532,0.101714
390.351990,8.377590,2.529110,10.777876,-143.994410,20.208417,-111.542318,0.080592
390.385322,8.379658,2.529677,10.775664,-143.712493,20.280256,-111.065754,0.092407
390.418655,8.381763,2.529139,10.774003,-144.085572,20.641349,-110.788845,0.082067
390.451988,8.382524,2.529727,10.772580,-144.232903,20.783446,-110.328928,0.051502
390.485321,8.383056,2.530381,10.771711,-144.137538,20.729634,-109.921147,0.036332
390.518653,8.383730,2.530463,10.771442,-143.600685,20.653084,-109.644356,0.021916
390.551986,8.384877,2.530377,10.770495,-143.225267,20.609246,-109.698893,0.044704
390.585319,8.386207,2.528063,10.769570,-143.561712,20.299904,-109.867837,0.084743
390.618652,8.387403,2.527445,10.767550,-144.396072,20.073545,-110.196399,0.072859
390.651985,8.389127,2.526989,10.765615,-145.508194,19.933868,-110.652194,0.078904
390.685317,8.634203,2.427474,10.612268,-144.359795,21.819950,-111.018236,9.172769
390.718650,8.638417,2.425168,10.610974,-144.808813,21.469255,-111.067596,0.149257
390.751983,8.642003,2.422160,10.610151,-145.210651,21.042997,-111.389249,0.142557
390.785316,8.645170,2.420555,10.608270,-145.933978,20.825304,-111.804100,0.120553
390.818648,8.647188,2.419333,10.605901,-146.744022,20.483647,-112.184863,0.100300
390.851981,8.650050,2.417804,10.603668,-147.636392,20.269906,-112.419138,0.118161
390.885314,8.651779,2.417607,10.601872,-148.302885,20.028585,-112.644867,0.075021
390.918647,8.653001,2.417533,10.599923,-148.788965,19.921504,-112.876614,0.069051
390.951979,8.653387,2.417459,10.599345,-149.118611,19.516423,-112.949344,0.020972
390.985312,8.653812,2.417433,10.598877,-149.461255,19.009845,-112.944018,0.018993
391.018645,8.653744,2.417939,10.597648,-149.806709,18.699782,-112.967434,0.039931
391.051978,8.652461,2.417982,10.596619,-150.116956,18.423797,-113.208334,0.049350
391.085310,8.650801,2.417749,10.595108,-150.508700,18.218466,-113.684469,0.067706
