timestamp,tx,ty,tz,roll,pitch,yaw,speed
38.492927,0.397032,1.947084,-0.130878,-66.537561,71.608055,-5.888039,0.258243
38.526260,0.389339,1.943819,-0.133753,-66.387775,71.351893,-6.258938,0.265145
38.559593,0.384139,1.942102,-0.132958,-67.148668,71.114959,-7.364644,0.166008
38.592926,0.377950,1.939125,-0.134934,-67.646219,70.915884,-8.006375,0.214386
38.626258,0.373810,1.938153,-0.135979,-68.427891,70.737636,-8.771457,0.131383
38.659591,0.363751,1.934528,-0.139734,-69.376057,70.289768,-9.782711,0.339966
38.692924,0.358018,1.931134,-0.140773,-70.798870,70.026637,-11.258709,0.202285
38.726257,0.352110,1.927566,-0.144930,-71.384364,70.115323,-12.029492,0.241724
38.759589,0.346752,1.922522,-0.150050,-71.010751,70.576901,-11.859626,0.268944
38.792922,0.342760,1.918216,-0.153613,-70.043282,71.050625,-11.328139,0.206048
38.826255,0.333777,1.911350,-0.161704,-68.363115,71.333431,-10.337069,0.417098
38.859588,0.332306,1.907059,-0.160563,-68.159878,71.836492,-10.448328,0.140340
38.892920,0.329095,1.904517,-0.161725,-68.067093,72.318252,-10.652085,0.127713
38.926253,0.325563,1.900852,-0.164166,-68.161791,72.822245,-11.125301,0.169361
38.959586,0.318684,1.896519,-0.167093,-68.490989,73.051362,-12.008601,0.259223
38.992919,0.312735,1.893152,-0.170646,-68.651249,73.069838,-12.791501,0.231097
39.026251,0.307272,1.891526,-0.172822,-69.173143,72.950175,-13.920803,0.183050
39.059584,0.303047,1.891297,-0.171946,-69.809826,72.650576,-14.952796,0.129631
39.092917,0.305399,1.892769,-0.168688,-70.196116,72.144247,-15.471880,0.128397
39.126250,0.303682,1.892922,-0.166840,-70.098251,71.673669,-15.470667,0.075817
39.159583,0.302148,1.892884,-0.167707,-69.866025,71.496019,-15.278790,0.052870
39.192915,0.302684,1.892500,-0.168466,-69.833028,71.575074,-15.241530,0.030174
39.226248,0.302213,1.892934,-0.168668,-69.908926,71.653387,-15.398822,0.020153
39.259581,0.302479,1.892825,-0.170268,-69.448659,71.575081,-14.880928,0.048755
39.292914,0.301862,1.893060,-0.172199,-68.415293,71.380373,-13.602061,0.061245
39.326246,0.302273,1.893159,-0.173477,-67.917653,71.214744,-12.551126,0.040385
39.359579,0.304428,1.896070,-0.171194,-67.750035,71.152159,-11.888473,0.128460
39.392912,0.304776,1.895872,-0.171399,-67.617096,71.011037,-11.628431,0.013490
39.426245,0.306215,1.896774,-0.170470,-67.860782,70.965126,-11.908527,0.058051
39.459577,0.306639,1.898704,-0.170043,-68.789879,70.956565,-12.858582,0.060663
39.492910,0.307434,1.900351,-0.169026,-70.195983,71.047322,-14.138105,0.062775
39.526243,0.307440,1.900876,-0.170721,-71.145582,71.071279,-14.944540,0.053235
39.559576,0.307943,1.902125,-0.171629,-71.625946,71.126330,-15.250675,0.048724
39.592908,0.309253,1.902438,-0.172448,-71.732180,71.152840,-15.124839,0.047283
39.626241,0.309813,1.902849,-0.172559,-71.636436,71.091322,-14.986684,0.021102
39.659574,0.311168,1.901882,-0.171997,-71.231682,70.936602,-14.508586,0.052698
39.692907,0.312503,1.903570,-0.170394,-70.995413,70.734574,-14.210869,0.080523
39.726239,0.311384,1.903262,-0.169707,-70.813764,70.412212,-13.973284,0.040474
39.759572,0.311575,1.904236,-0.167643,-70.793240,70.128815,-13.930225,0.068702
39.792905,0.312312,1.904302,-0.166490,-70.980104,69.995774,-14.041885,0.041110
39.826238,0.312268,1.904661,-0.165842,-71.186912,69.878469,-14.221797,0.022269
39.859570,0.312597,1.906089,-0.163682,-71.679223,69.740174,-14.636299,0.078314
39.892903,0.311239,1.907318,-0.163808,-71.794687,69.479845,-14.642280,0.055090
39.926236,0.312433,1.909160,-0.162470,-71.711848,69.149599,-14.389086,0.077118
39.959569,0.313854,1.909917,-0.158165,-71.828486,68.740708,-14.267217,0.137879
39.992902,0.307662,1.910221,-0.158777,-71.287302,67.823111,-13.361334,0.186874
40.026234,0.307683,1.915313,-0.155329,-70.980627,66.226139,-11.605050,0.184486
40.059568,0.302189,1.919007,-0.150051,-70.490592,63.607448,-9.280450,0.254012
40.092900,0.294202,1.925988,-0.139684,-70.397437,60.584303,-7.909195,0.444983
40.126233,0.291140,1.929285,-0.127220,-70.837495,57.487172,-6.715447,0.397534
40.159566,0.278062,1.934874,-0.118764,-70.842520,54.486763,-5.636598,0.496394
40.192898,0.274655,1.933216,-0.113414,-70.579484,51.983805,-4.267548,0.196690
40.226231,0.270491,1.933538,-0.110742,-70.540217,49.980246,-3.566013,0.148724
40.259564,0.271656,1.934963,-0.108681,-70.724684,48.681309,-3.242930,0.082893
40.292896,0.276970,1.935140,-0.108280,-70.948630,48.061026,-3.028243,0.159954
40.326229,0.270057,1.935649,-0.107062,-71.179347,47.863397,-3.680503,0.211120
40.359562,0.267564,1.935328,-0.106052,-71.522924,47.935295,-4.505284,0.081295
40.392895,0.269373,1.934591,-0.106613,-71.571383,48.494615,-4.896475,0.060981
40.426227,0.270764,1.932174,-0.109769,-71.356368,49.287517,-5.007034,0.126343
40.459560,0.269976,1.932270,-0.110372,-71.506539,50.228523,-5.620976,0.029921
40.492893,0.273396,1.929866,-0.115391,-71.599444,51.391651,-6.230126,0.195976
40.526226,0.275753,1.929539,-0.120318,-71.881252,53.501635,-7.376107,0.164151
40.559559,0.290381,1.926208,-0.128692,-72.243609,56.674656,-8.771129,0.515435
40.592891,0.304897,1.925594,-0.139659,-73.820936,60.338631,-11.713772,0.546121
40.626224,0.314689,1.917990,-0.148526,-76.587464,64.009749,-15.597544,0.457286
40.659557,0.322356,1.917936,-0.153123,-78.974037,67.263996,-19.585715,0.268174
40.692890,0.321792,1.908300,-0.166799,-79.365192,69.858677,-21.460693,0.502191
40.726222,0.329987,1.905337,-0.164966,-81.400940,71.882774,-24.473557,0.267145
40.759555,0.330257,1.906392,-0.164944,-81.629007,72.526879,-25.968550,0.032666
